Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,home_elo,away_elo,goal_diff,total_goals,Over_2.5,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_cards,away_cards,boring_match,home_xG,away_xG,home_form,away_form,home_shots_last5,away_shots_last5,home_shots_on_target_last5,away_shots_on_target_last5,home_cards_last5,away_cards_last5,home_fouls_last5,away_fouls_last5,home_xg_last5,away_xg_last5,elo_diff,match_weight
E0,2024-10-05,17:30,Everton,Newcastle,0,0,D,0,0,D,C Pawson,8,14,2,3,12,8,0,10,1,2,0,0,1473.0305683868391,1518.3449896438738,0,0,0,8,14,2,3,12,8,1,2,0,1.4,2.3,1.0,1.6,18.2,14.2,5.4,5.2,2.2,2.0,9.4,10.6,3.44,2.9799999999999995,-45.31442125703461,0.19340549181849295
E0,2024-10-05,12:30,Crystal Palace,Liverpool,0,1,A,0,1,A,S Hooper,9,16,5,4,7,15,3,8,4,2,0,0,1470.5824160301465,1536.4268422187934,-1,1,0,9,16,5,4,7,15,4,2,0,2.4,2.8,2.2,1.2,17.2,12.6,6.6,3.6,2.0,3.0,12.2,13.2,3.7,2.34,-65.84442618864682,0.19340549181849295
E0,2024-10-05,15:00,Arsenal,Southampton,3,1,H,0,0,D,T Harrington,29,8,6,2,10,9,13,1,0,3,0,0,1538.2386112931283,1452.8232938960819,2,4,1,29,8,6,2,10,9,0,3,0,4.7,1.4,1.4,1.6,17.4,11.8,5.6,3.8,2.4,3.0,11.8,14.0,3.4200000000000004,2.3199999999999994,85.41531739704646,0.19340549181849295
E0,2024-10-06,14:00,Aston Villa,Man United,0,0,D,0,0,D,R Jones,11,10,1,4,12,11,6,3,1,5,0,0,1525.9517417353838,1489.4812067414694,0,0,0,11,10,1,4,12,11,1,5,0,1.4000000000000001,2.2,1.2,1.8,16.6,15.6,5.2,5.6,2.4,2.6,9.4,12.6,3.2199999999999998,3.2399999999999998,36.4705349939145,0.19361886534096467
E0,2024-10-06,14:00,Chelsea,Nott'm Forest,1,1,D,0,0,D,C Kavanagh,22,16,8,9,12,11,11,3,6,2,0,1,1529.1696716551776,1509.171140309551,0,2,0,22,16,8,9,12,11,6,3,0,4.6,4.3,1.6,1.8,17.0,15.6,5.0,4.6,2.0,2.6,9.2,12.0,3.2,2.94,19.99853134562659,0.19361886534096467
E0,2024-10-06,16:30,Brighton,Tottenham,3,2,H,0,2,A,D Coote,11,13,4,3,14,10,4,7,2,2,0,0,1508.9103683382048,1510.542135211426,1,5,1,11,13,4,3,14,10,2,2,0,2.3,2.2,2.0,2.0,16.4,15.8,5.2,4.2,2.0,3.0,9.4,12.2,3.2,2.84,-1.631766873221295,0.19361886534096467
E0,2024-10-19,17:30,Bournemouth,Arsenal,2,0,H,0,0,D,R Jones,13,6,4,1,12,11,7,4,1,1,0,1,1488.3613190434514,1545.8285214174468,2,2,0,13,6,4,1,12,11,1,2,0,2.5,0.9000000000000001,2.0,1.6,18.4,14.0,7.6,5.4,1.8,1.0,8.8,9.8,4.12,3.02,-57.467202373995406,0.1965564746312216
E0,2024-10-19,15:00,Southampton,Leicester,2,3,A,2,0,H,A Taylor,14,18,7,4,10,10,10,6,5,3,1,0,1445.2333837717633,1481.7503613146805,-1,5,1,14,18,7,4,10,10,6,3,0,3.5,3.0,1.8,1.75,18.0,16.0,7.6,6.25,1.4,1.0,8.2,9.0,4.08,3.4749999999999996,-36.516977542917175,0.1965564746312216
E0,2024-10-19,15:00,Man United,Brentford,2,1,H,0,1,A,S Barrott,23,8,11,2,14,5,9,2,2,2,0,0,1490.5270745232363,1498.4880666643062,1,3,1,23,8,11,2,14,5,2,2,0,5.6,1.4,2.4,2.0,16.4,16.0,8.0,7.0,1.6,0.5,9.0,8.0,4.04,3.6999999999999997,-7.960992141069937,0.1965564746312216
E0,2024-10-19,15:00,Newcastle,Brighton,0,1,A,0,1,A,P Bankes,21,10,6,5,11,9,9,4,2,2,0,0,1517.0480812404132,1518.9573340188501,-1,1,0,21,10,6,5,11,9,2,2,0,3.9,2.5,2.0,2.0,19.4,18.0,9.0,7.333333333333333,1.8,1.0,8.4,8.333333333333334,4.640000000000001,4.0,-1.909252778436894,0.1965564746312216
E0,2024-10-19,15:00,Ipswich,Everton,0,2,A,0,2,A,M Oliver,13,11,2,8,12,10,5,8,1,1,0,0,1472.9226032538077,1474.3274767902997,-2,2,0,13,11,2,8,12,10,1,1,0,1.9,3.5,2.0,2.0,13.2,18.0,5.8,6.0,2.0,0.0,9.2,6.0,3.06,3.5999999999999996,-1.4048735364920049,0.1965564746312216
E0,2024-10-19,12:30,Tottenham,West Ham,4,1,H,1,1,D,A Madley,22,11,7,4,10,15,13,5,1,3,0,1,1500.4951695307807,1491.6448211551444,3,5,1,22,11,7,4,10,15,1,4,0,4.300000000000001,2.3,1.8,2.0,15.0,15.6,5.2,4.6,1.6,2.8,8.2,13.8,3.06,2.94,8.850348375636258,0.1965564746312216
E0,2024-10-19,15:00,Fulham,Aston Villa,1,3,A,1,1,D,D England,10,14,4,5,8,11,6,11,3,3,1,1,1511.0434824360852,1524.905873953617,-2,4,1,10,14,4,5,8,11,4,4,0,2.2,2.9000000000000004,2.2,,14.0,,6.2,,1.2,,9.4,,3.2600000000000002,,-13.862391517531705,0.1965564746312216
E0,2024-10-20,14:00,Wolves,Man City,1,2,A,1,1,D,C Kavanagh,3,22,2,7,8,5,1,18,4,1,0,0,1446.1341867926747,1546.9821738797743,-1,3,1,3,22,2,7,8,5,4,1,0,0.9,4.300000000000001,1.8,1.4,19.4,12.8,7.6,5.4,1.2,1.2,9.4,9.6,4.220000000000001,2.9,-100.84798708709968,0.19679598948883448
E0,2024-10-20,16:30,Liverpool,Chelsea,2,1,H,1,0,H,J Brooks,9,12,5,2,12,13,1,6,4,3,0,0,1544.554054875287,1528.5947025088485,1,3,1,9,12,5,2,12,13,4,3,0,2.4,1.8000000000000003,1.0,2.4,16.0,12.8,5.6,5.4,2.0,1.0,9.4,9.8,3.2800000000000002,2.8999999999999995,15.959352366438452,0.19679598948883448
E0,2024-10-21,20:00,Nott'm Forest,Crystal Palace,1,0,H,0,0,D,T Robinson,20,20,6,7,9,12,6,6,2,3,0,0,1509.74610945588,1462.455203373653,1,1,0,20,20,6,7,9,12,2,3,0,3.8,4.1,0.8,2.0,12.8,10.6,4.0,4.6,3.0,1.2,11.2,10.6,2.48,2.44,47.29090608222714,0.1970375865745452
E0,2024-10-25,20:00,Leicester,Nott'm Forest,1,3,A,1,1,D,C Pawson,11,20,1,5,16,9,6,7,5,2,0,0,1490.703171449006,1518.393311919801,-2,4,1,11,20,1,5,16,9,5,2,0,1.4000000000000001,3.5,1.2,1.8,14.6,12.0,5.8,4.2,3.4,1.6,13.0,10.8,3.2,2.46,-27.69014047079486,0.19802544836217253
E0,2024-10-26,17:30,Everton,Fulham,1,1,D,0,0,D,J Brooks,10,14,5,3,8,8,4,2,1,0,0,0,1484.2870414998924,1501.4422625474708,0,2,0,10,14,5,3,8,8,1,0,0,2.5,2.3,2.0,2.0,15.0,14.2,5.2,5.6,1.8,1.0,12.2,8.8,3.06,3.1,-17.15522104757838,0.19827795135597165
E0,2024-10-26,15:00,Brentford,Ipswich,4,3,H,2,2,D,L Smith,20,11,9,5,7,10,5,5,0,1,0,1,1488.258970984224,1462.963038544215,1,7,1,20,11,9,5,7,10,0,2,0,4.699999999999999,2.6,1.2,2.6,13.2,14.0,4.6,5.0,3.6,1.6,13.0,11.0,2.7,2.9,25.29593244000921,0.19827795135597165
E0,2024-10-26,15:00,Brighton,Wolves,2,2,D,1,0,H,M Oliver,19,14,6,7,12,10,9,6,3,3,0,0,1528.9023818596677,1438.9579631186234,0,4,1,19,14,6,7,12,10,3,3,0,3.7,3.5,2.0,1.4,13.8,14.2,5.0,4.2,3.2,2.0,14.0,10.0,2.88,2.68,89.94441874104427,0.19827795135597165
E0,2024-10-26,15:00,Man City,Southampton,1,0,H,1,0,H,T Harrington,22,5,8,2,9,9,12,1,1,3,0,0,1554.1583975538256,1436.2805736374378,1,1,0,22,5,8,2,9,9,1,3,0,4.6,1.1,2.4,1.8,15.0,15.2,6.0,5.0,2.0,1.4,12.8,9.2,3.3,3.02,117.8778239163878,0.19827795135597165
E0,2024-10-26,15:00,Aston Villa,Bournemouth,1,1,D,0,0,D,A Madley,18,11,8,3,12,14,9,7,7,6,0,0,1534.5070938422314,1500.000437366987,0,2,0,18,11,8,3,12,14,7,6,0,4.2,2.0,0.8,2.2,13.4,13.6,5.0,5.2,4.0,1.8,13.6,10.4,2.84,2.92,34.50665647524443,0.19827795135597165
E0,2024-10-27,14:00,Chelsea,Newcastle,2,1,H,1,1,D,S Hooper,17,11,7,3,13,16,7,4,6,3,0,0,1519.0537267932232,1507.1030333995957,1,3,1,17,11,7,3,13,16,6,3,0,3.8000000000000003,2.0,1.8,2.0,14.8,14.6,4.4,5.6,0.8,0.8,11.0,8.6,2.8,3.1399999999999997,11.950693393627489,0.1985327397206032
E0,2024-10-27,14:00,Crystal Palace,Tottenham,1,0,H,1,0,H,D Bond,14,11,6,3,16,12,8,8,4,4,0,0,1453.808000909732,1510.2404911116555,1,1,0,14,11,6,3,16,12,4,4,0,3.2,2.0,1.8,1.6,16.8,15.2,5.6,6.0,1.0,1.0,10.6,10.0,3.3600000000000003,3.3200000000000003,-56.43249020192343,0.1985327397206032
E0,2024-10-27,14:00,West Ham,Man United,2,1,H,0,0,D,D Coote,12,18,3,5,6,7,6,5,5,1,0,0,1481.8994995742696,1500.7561702033183,1,3,1,12,18,3,5,6,7,5,1,0,2.1,3.3,1.2,2.2,16.6,15.6,4.8,6.8,1.2,0.6,10.8,11.2,3.1000000000000005,3.6,-18.856670629048722,0.1985327397206032
E0,2024-10-27,16:30,Arsenal,Liverpool,2,2,D,2,1,H,A Taylor,9,9,3,4,14,14,1,3,2,2,0,0,1534.1894030939113,1554.0950305909123,0,4,1,9,9,3,4,14,14,2,2,0,1.7999999999999998,2.1,0.8,2.2,16.6,17.6,3.8,6.4,1.8,0.6,11.2,12.2,2.8,3.6799999999999997,-19.905627497000978,0.1985327397206032
E0,2024-11-02,15:00,Southampton,Everton,1,0,H,0,0,D,A Madley,9,16,2,5,14,18,3,6,4,2,0,0,1429.5489150845763,1484.7804075664847,1,1,0,9,16,2,5,14,18,4,2,0,1.5,3.1,0.75,3.8,11.5,20.6,3.25,7.8,2.5,0.6,11.5,9.4,2.125,4.4,-55.23149248190839,0.20011157125545861
E0,2024-11-02,15:00,Nott'm Forest,West Ham,3,0,H,1,0,H,P Bankes,19,4,6,2,7,9,11,6,1,2,0,1,1527.5980087866258,1492.4417059037476,3,3,1,19,4,6,2,7,9,1,3,0,3.7,1.0,1.0,3.4,11.0,20.8,3.6666666666666665,6.8,3.0,0.6,11.333333333333334,9.2,2.1999999999999997,4.119999999999999,35.15630288287821,0.20011157125545861
E0,2024-11-02,17:30,Wolves,Crystal Palace,2,2,D,0,0,D,A Taylor,11,19,6,7,7,9,3,6,1,2,0,0,1441.4904476554714,1465.4181238943493,0,4,1,11,19,6,7,7,9,1,2,0,2.9,4.0,0.8,3.6,12.0,20.0,3.0,7.2,3.0,0.6,11.4,7.8,2.1,4.159999999999999,-23.927676238877893,0.20011157125545861
E0,2024-11-02,15:00,Ipswich,Leicester,1,1,D,0,0,D,T Robinson,14,20,2,6,11,10,4,6,4,2,1,0,1453.6898302336137,1481.4984745821812,0,2,0,14,20,2,6,11,10,5,2,0,2.0,3.8,0.0,3.0,7.0,22.4,2.0,6.8,3.0,0.4,9.0,11.0,1.3,4.279999999999999,-27.80864434856744,0.20011157125545861
E0,2024-11-02,12:30,Newcastle,Arsenal,1,0,H,1,0,H,J Brooks,9,10,4,1,16,18,4,6,4,4,0,0,1497.4468664147041,1534.7617070515394,1,1,0,9,10,4,1,16,18,4,4,0,2.1,1.3,1.4,2.6,14.0,19.2,3.6,6.2,2.6,0.4,10.8,11.6,2.48,3.78,-37.31484063683524,0.20011157125545861
E0,2024-11-02,15:00,Liverpool,Brighton,2,1,H,0,1,A,T Harrington,16,13,8,5,10,18,10,7,1,1,0,0,1553.5227266332843,1526.3698973228197,1,3,1,16,13,8,5,10,18,1,1,0,4.0,2.8,0.5,2.8,9.0,22.2,3.0,6.4,2.5,0.6,12.0,10.0,1.7999999999999998,4.139999999999999,27.15282931046454,0.20011157125545861
E0,2024-11-02,15:00,Bournemouth,Man City,2,1,H,1,0,H,M Oliver,12,18,6,4,11,6,3,10,2,1,0,0,1500.9903659994677,1560.890056106687,1,3,1,12,18,6,4,11,6,2,1,0,3.0,3.0,,2.6,,19.8,,6.4,,0.4,,12.4,,3.9,-59.899690107219385,0.20011157125545861
E0,2024-11-03,14:00,Tottenham,Aston Villa,4,1,H,0,1,A,C Pawson,16,12,6,1,14,14,6,4,2,0,0,0,1498.6303681270383,1533.5171652097506,3,5,1,16,12,6,1,14,14,2,0,0,3.4,1.5000000000000002,1.0,3.8,12.8,17.2,3.8,6.8,2.4,1.0,11.8,9.4,2.4199999999999995,3.7600000000000002,-34.88679708271229,0.20038343021591398
E0,2024-11-03,16:30,Man United,Chelsea,1,1,D,0,0,D,R Jones,11,12,4,3,19,14,4,8,6,2,0,0,1490.2139638738404,1528.7098937781147,0,2,0,11,12,4,3,19,14,6,2,0,2.3,2.1,0.8,3.4,12.4,17.4,3.4,6.6,2.4,1.2,11.6,9.4,2.2600000000000002,3.7199999999999998,-38.49592990427436,0.20038343021591398
E0,2024-11-04,20:00,Fulham,Brentford,2,1,H,0,1,A,S Attwell,26,5,12,2,3,10,11,3,2,1,0,0,1500.9488964808786,1497.5321792948253,1,3,1,26,5,12,2,3,10,2,1,0,6.199999999999999,1.1,0.6,2.8,13.0,17.2,3.4,6.2,2.0,2.2,11.4,9.6,2.32,3.5799999999999996,3.416717186053347,0.20065789214663352
E0,2024-11-09,15:00,Brentford,Bournemouth,3,2,H,1,1,D,D Bond,12,15,6,3,8,16,6,4,2,4,0,0,1487.6305171505198,1512.6975367043751,1,5,1,12,15,6,3,8,16,2,4,0,3.0,2.4,0.6,1.8,12.4,17.6,3.4,5.4,2.2,2.4,10.8,10.2,2.26,3.38,-25.06701955385529,0.20207082625776437
E0,2024-11-09,15:00,Crystal Palace,Fulham,0,2,A,0,1,A,M Salisbury,13,17,5,7,10,11,1,8,1,1,1,0,1464.7305167732138,1510.850558625184,-2,2,0,13,17,5,7,10,11,2,1,0,2.8,3.8000000000000003,0.8,1.8,11.4,16.4,4.2,5.6,2.0,2.6,10.4,11.6,2.4,3.3199999999999994,-46.1200418519702,0.20207082625776437
E0,2024-11-09,15:00,West Ham,Everton,0,0,D,0,0,D,S Attwell,11,18,6,4,10,9,7,6,1,2,0,0,1483.4501461789432,1473.2039745310035,0,0,0,11,18,6,4,10,9,1,2,0,2.9,3.0,0.6,1.6,10.2,16.2,3.6,5.6,2.4,2.2,10.8,10.4,2.1,3.3,10.246171647939718,0.20207082625776437
E0,2024-11-09,15:00,Wolves,Southampton,2,0,H,1,0,H,T Bramall,8,9,4,0,14,12,1,9,1,4,0,0,1442.1780547766068,1441.1253481200574,2,2,0,8,9,4,0,14,12,1,4,0,2.0,0.9,0.6,1.6,10.0,15.2,4.0,5.4,2.0,2.0,8.8,10.2,2.2,3.1399999999999997,1.0527066565493897,0.20207082625776437
E0,2024-11-09,17:30,Brighton,Man City,2,1,H,0,1,A,S Barrott,10,15,4,6,12,10,0,4,3,3,0,0,1517.1498313371737,1549.1828854017797,1,3,1,10,15,4,6,12,10,3,3,0,2.2,3.3,0.6,1.6,9.4,15.2,4.2,6.0,1.6,1.2,9.2,11.0,2.2,3.3200000000000003,-32.03305406460595,0.20207082625776437
E0,2024-11-09,20:00,Liverpool,Aston Villa,2,0,H,1,0,H,D Coote,14,12,5,2,11,15,2,9,0,3,0,0,1562.7427926189303,1522.5164036491992,2,2,0,14,12,5,2,11,15,0,3,0,2.9000000000000004,1.8000000000000003,0.8,2.0,10.8,12.8,4.8,5.8,1.6,1.2,10.4,10.6,2.52,3.0200000000000005,40.22638896973103,0.20207082625776437
E0,2024-11-10,16:30,Chelsea,Arsenal,1,1,D,0,0,D,M Oliver,17,13,3,3,12,12,4,3,4,2,0,0,1527.6064038890813,1523.6918101690778,0,2,0,17,13,3,3,12,12,4,2,0,2.6,2.2,1.3333333333333333,1.8,8.333333333333334,16.0,4.0,5.6,1.0,1.6,9.0,9.8,2.0333333333333337,3.28,3.914593720003495,0.2023618696943225
E0,2024-11-10,14:00,Nott'm Forest,Newcastle,1,3,A,1,0,H,A Taylor,9,17,3,6,13,6,4,5,1,1,0,0,1536.5895685114301,1508.5167632971657,-2,4,1,9,17,3,6,13,6,1,1,0,1.7999999999999998,3.5,2.0,1.6,7.0,13.8,3.0,6.0,0.0,2.0,11.0,10.4,1.6,3.18,28.072805214264463,0.2023618696943225
E0,2024-11-10,14:00,Tottenham,Ipswich,1,2,A,0,2,A,D England,17,8,5,3,10,19,12,2,1,5,0,0,1509.6311296875897,1454.4885225168514,-1,3,1,17,8,5,3,10,19,1,5,0,3.2,1.7,2.0,1.8,6.5,14.8,4.0,6.4,0.0,1.8,7.0,11.6,1.85,3.4,55.1426071707383,0.2023618696943225
E0,2024-11-10,14:00,Man United,Leicester,3,0,H,2,0,H,P Bankes,13,6,3,5,9,5,1,5,0,1,0,0,1491.3174537628738,1480.6997822989435,3,3,1,13,6,3,5,9,5,0,1,0,2.2,2.1,,2.0,,12.0,,5.4,,1.6,,10.2,,2.82,10.617671463930265,0.2023618696943225
E0,2024-11-23,12:30,Leicester,Chelsea,1,2,A,0,1,A,A Madley,4,16,1,7,15,12,2,9,4,3,0,0,1471.0052883491694,1527.4937375923062,-1,3,1,4,16,1,7,15,12,4,3,0,0.7,3.7,1.0,1.8,9.5,16.4,3.5,5.8,0.75,1.4,9.5,9.8,2.0,3.38,-56.488449243136756,0.2064329849677758
E0,2024-11-23,15:00,Arsenal,Nott'm Forest,3,0,H,1,0,H,S Hooper,19,7,7,0,10,1,8,1,3,2,0,0,1523.804476465853,1525.7833220287648,3,3,1,19,7,7,0,10,1,3,2,0,4.0,0.7000000000000001,1.0,1.6,10.2,18.6,3.2,6.0,1.2,0.8,10.2,9.0,1.98,3.66,-1.978845562911829,0.2064329849677758
E0,2024-11-23,15:00,Aston Villa,Crystal Palace,2,2,D,1,2,A,T Robinson,17,13,5,6,10,11,10,1,3,2,0,0,1513.6690662312299,1456.0502158975912,0,4,1,17,13,5,6,10,11,3,2,0,3.2,3.0999999999999996,0.6,1.4,12.4,18.4,3.8,5.6,1.8,0.6,9.0,9.0,2.38,3.5200000000000005,57.61885033363865,0.2064329849677758
E0,2024-11-23,15:00,Bournemouth,Brighton,1,2,A,0,1,A,S Attwell,19,6,5,4,13,10,7,0,2,2,0,1,1501.9772991674354,1528.0692131318888,-1,3,1,19,6,5,4,13,10,2,3,0,3.4000000000000004,1.8,0.4,1.4,13.0,16.6,3.6,5.0,2.2,1.0,11.0,8.8,2.38,3.16,-26.091913964453397,0.2064329849677758
E0,2024-11-23,15:00,Everton,Brentford,0,0,D,0,0,D,C Kavanagh,27,9,5,2,8,10,10,4,0,0,0,1,1473.4987975919425,1498.3507546874596,0,0,0,27,9,5,2,8,10,0,1,0,4.2,1.5,1.0,1.0,13.6,14.8,4.2,5.4,2.0,1.2,11.0,9.2,2.62,3.1,-24.851957095517037,0.2064329849677758
E0,2024-11-23,15:00,Fulham,Wolves,1,4,A,1,1,D,R Jones,10,10,3,5,14,14,7,2,3,0,0,0,1519.5308595008066,1452.1477555361441,-3,5,1,10,10,3,5,14,14,3,0,0,1.9,2.5,1.0,1.0,13.2,15.2,4.6,5.8,2.2,1.2,10.8,9.0,2.7,3.2599999999999993,67.3831039646625,0.2064329849677758
E0,2024-11-23,17:30,Man City,Tottenham,0,4,A,0,2,A,J Brooks,23,9,5,7,19,9,9,3,4,2,0,0,1538.2635036070646,1498.057191499594,-4,4,1,23,9,5,7,19,9,4,2,0,3.8000000000000003,3.0,1.4,1.4,14.6,15.0,5.4,6.6,1.6,1.0,10.0,10.0,3.0799999999999996,3.4799999999999995,40.206312107470694,0.2064329849677758
E0,2024-11-24,16:30,Ipswich,Man United,1,1,D,1,1,D,A Taylor,11,11,6,4,11,10,4,3,0,0,0,0,1466.0624607048471,1501.011947712648,0,2,0,11,11,6,4,11,10,0,0,0,2.9,2.3,2.0,1.2,15.2,13.2,5.0,6.0,0.8,1.4,9.8,10.2,3.02,3.12,-34.949487007800826,0.20677041149372208
E0,2024-11-24,14:00,Southampton,Liverpool,2,3,A,1,1,D,S Barrott,7,27,5,11,11,9,3,10,3,4,0,0,1431.15564736052,1571.5901300368996,-1,5,1,7,27,5,11,11,9,3,4,0,2.2,6.0,1.4,1.6,14.4,13.6,4.8,6.2,1.2,1.2,10.8,9.4,2.88,3.22,-140.4344826763795,0.20677041149372208
E0,2024-11-25,20:00,Newcastle,West Ham,0,2,A,0,1,A,C Pawson,18,15,2,6,11,8,8,3,1,0,0,0,1519.323009779831,1483.1553231180042,-2,2,0,18,15,2,6,11,8,1,0,0,2.4,3.3,1.4,1.2,13.6,14.6,3.8,5.4,0.8,1.4,9.4,10.0,2.5,3.08,36.16768666182679,0.2071116448532039
E0,2024-11-29,20:00,Brighton,Southampton,1,1,D,1,0,H,R Jones,22,10,5,2,20,16,7,6,2,4,0,0,1537.319636104037,1424.9910413603575,0,2,0,22,10,5,2,20,16,2,4,0,3.7,1.6,1.8,1.2,14.0,14.6,3.6,5.6,0.8,1.6,9.8,10.0,2.48,3.14,112.32859474367956,0.20851619571212315
E0,2024-11-30,15:00,Brentford,Leicester,4,1,H,3,1,H,M Oliver,13,7,6,3,9,10,5,4,1,1,0,0,1497.636675309302,1462.6169801682283,3,5,1,13,7,6,3,9,10,1,1,0,3.0999999999999996,1.6,1.2,0.6,10.6,13.8,2.8,4.6,1.0,2.6,10.0,10.4,1.9000000000000004,2.7600000000000007,35.019695141073726,0.2088776448560291
E0,2024-11-30,15:00,Crystal Palace,Newcastle,1,1,D,0,0,D,D England,16,1,4,0,12,11,8,9,3,3,0,0,1457.6935814272272,1508.2857641111661,0,2,0,16,1,4,0,12,11,3,3,0,2.8,0.1,1.4,0.4,10.8,13.6,3.2,4.6,0.8,2.2,10.0,10.6,2.04,2.74,-50.59218268393897,0.2088776448560291
E0,2024-11-30,15:00,Nott'm Forest,Ipswich,1,0,H,0,0,D,T Harrington,12,7,5,3,5,16,8,7,1,3,0,0,1515.726366890949,1467.0650085231075,1,1,0,12,7,5,3,5,16,1,3,0,2.7,1.6,0.6,0.6,11.0,13.2,2.8,4.4,1.0,1.8,11.0,10.0,1.94,2.64,48.66135836784156,0.2088776448560291
E0,2024-11-30,15:00,Wolves,Bournemouth,2,4,A,1,3,A,P Bankes,10,12,3,8,13,11,3,4,4,1,0,0,1464.0632406115428,1492.726876195287,-2,6,1,10,12,3,8,13,11,4,1,0,1.9,3.6,1.2,0.6,12.6,10.2,4.0,4.4,0.8,2.4,10.2,12.0,2.46,2.34,-28.66363558374428,0.2088776448560291
E0,2024-11-30,17:30,West Ham,Arsenal,2,5,A,2,5,A,A Taylor,12,16,5,7,10,13,2,10,4,1,0,0,1494.192568786669,1533.8614316036687,-3,7,1,12,16,5,7,10,13,4,1,0,2.7,3.7,1.2,1.4,13.2,10.2,4.4,4.4,0.6,2.4,9.8,12.8,2.6399999999999997,2.34,-39.66886281699976,0.2088776448560291
E0,2024-12-01,16:00,Liverpool,Man City,2,0,H,1,0,H,C Kavanagh,18,8,7,2,9,8,7,4,1,3,0,0,1577.7547360370622,1527.11141120977,2,2,0,18,8,7,2,9,8,1,3,0,3.9000000000000004,1.4,1.6,3.2,16.2,18.4,5.6,5.0,1.4,1.4,9.6,11.8,3.3,3.3400000000000007,50.64332482729219,0.209243389805969
E0,2024-12-01,13:30,Chelsea,Aston Villa,3,0,H,2,0,H,S Attwell,17,10,8,4,21,6,3,4,2,2,0,0,1535.8820457732472,1512.025700701594,3,3,1,17,10,8,4,21,6,2,2,0,4.1,2.2,1.2,1.8,13.8,11.8,4.6,4.4,1.0,1.4,9.8,11.6,2.76,2.5,23.856345071653323,0.209243389805969
E0,2024-12-01,13:30,Man United,Everton,4,0,H,2,0,H,J Brooks,11,8,5,2,12,12,2,2,2,3,0,0,1500.0093998943876,1474.2128769701,4,4,1,11,8,5,2,12,12,2,3,0,2.6,1.4,1.2,2.4,16.2,12.0,5.0,4.2,1.2,1.4,9.8,13.2,3.12,2.46,25.7965229242875,0.209243389805969
E0,2024-12-01,13:30,Tottenham,Fulham,1,1,D,0,0,D,D Bond,8,14,3,6,4,14,7,11,0,1,0,1,1509.2092838968886,1507.615374425408,0,2,0,8,14,3,6,4,14,0,2,0,1.7,3.2,1.8,3.0,15.8,17.2,5.8,5.6,1.4,1.6,9.6,12.8,3.3200000000000003,3.4,1.5939094714806288,0.209243389805969
E0,2024-12-03,19:30,Ipswich,Crystal Palace,0,1,A,0,0,D,C Pawson,9,13,2,3,14,13,4,7,2,4,0,0,1458.456508130529,1459.1395358994382,-1,1,0,9,13,2,3,14,13,2,4,0,1.5,2.2,1.8,2.4,17.4,17.6,6.4,4.4,1.8,1.8,11.0,11.4,3.66,3.0799999999999996,-0.6830277689091417,0.20998813014637793
E0,2024-12-03,20:15,Leicester,West Ham,3,1,H,1,0,H,J Smith,8,31,6,10,9,7,3,9,2,2,0,0,1453.6215283878223,1485.3293947644424,2,4,1,8,31,6,10,9,7,2,2,0,2.5999999999999996,6.1,2.0,2.6,19.0,16.8,7.0,4.8,2.0,2.4,10.2,10.6,4.0,3.12,-31.70786637662013,0.20998813014637793
E0,2024-12-04,19:30,Everton,Wolves,4,0,H,2,0,H,M Salisbury,13,6,4,2,10,8,3,4,2,0,0,0,1464.9539991936335,1454.8863796856645,4,4,1,13,6,4,2,10,8,2,0,0,2.5,1.2000000000000002,2.2,2.2,17.8,16.0,6.8,4.6,2.0,3.4,9.6,10.6,3.8200000000000003,2.98,10.067619507969084,0.2103673139243114
E0,2024-12-04,19:30,Man City,Nott'm Forest,3,0,H,2,0,H,M Oliver,17,12,7,3,7,15,8,2,2,4,0,0,1518.5588068643876,1524.3348672835275,3,3,1,17,12,7,3,7,15,2,4,0,3.8000000000000003,2.1,2.2,1.8,18.4,12.8,6.4,3.8,2.0,3.4,8.2,12.6,3.7600000000000002,2.4200000000000004,-5.776060419139867,0.2103673139243114
E0,2024-12-04,19:30,Newcastle,Liverpool,3,3,D,1,0,H,A Madley,17,16,6,5,9,17,5,6,2,5,0,0,1506.839809638955,1586.3073403824446,0,6,1,17,16,6,5,9,17,2,5,0,3.5,3.1,2.2,1.8,19.2,15.0,6.8,4.8,2.2,3.0,8.4,12.8,3.96,2.9400000000000004,-79.46753074348953,0.2103673139243114
E0,2024-12-04,19:30,Southampton,Chelsea,1,5,A,1,3,A,T Harrington,6,26,4,13,7,14,5,7,1,0,1,0,1428.1159881423232,1545.1964820499425,-4,6,1,6,26,4,13,7,14,2,0,0,1.8,6.5,1.8,1.6,16.2,14.8,5.4,4.6,2.6,3.0,7.6,13.0,3.2399999999999998,2.8600000000000003,-117.08049390761926,0.2103673139243114
E0,2024-12-04,20:15,Arsenal,Man United,2,0,H,0,0,D,S Barrott,14,5,6,2,12,8,13,0,1,3,0,0,1542.7246056258953,1509.268277670854,2,2,0,14,5,6,2,12,8,1,3,0,3.2,1.1,1.6,1.4,17.4,14.6,5.2,5.0,1.8,3.0,8.2,13.8,3.3,2.96,33.45632795504116,0.2103673139243114
