Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,target_goals_home,target_goals_away,target_shots_home,target_shots_away,target_shots_on_home,target_shots_on_away,target_corners_home,target_corners_away,target_fouls_home,target_fouls_away,target_yellows_home,target_yellows_away,target_reds_home,target_reds_away,shots_home_last5_mean,fouls_home_last5_mean,corners_home_last5_mean,shots_away_last5_mean,fouls_away_last5_mean,corners_away_last5_mean,shots_home_vs_away,fouls_home_vs_away,corners_home_vs_away,avg_shots_against_home,avg_fouls_against_home,avg_corners_against_home,avg_shots_against_away,avg_fouls_against_away,avg_corners_against_away,elo_home,elo_away,elo_diff,elo_all,elo_weak_threshold,elo_strong_threshold,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,goals_vs_weak_home,goals_vs_average_home,goals_vs_strong_home,shots_vs_weak_home,shots_vs_average_home,shots_vs_strong_home,shots_on_vs_weak_home,shots_on_vs_average_home,shots_on_vs_strong_home,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,goals_vs_weak_away,goals_vs_average_away,goals_vs_strong_away,shots_vs_weak_away,shots_vs_average_away,shots_vs_strong_away,shots_on_vs_weak_away,shots_on_vs_average_away,shots_on_vs_strong_away,conversion_vs_weak_home,efficiency_vs_weak_home,conversion_vs_average_home,efficiency_vs_average_home,conversion_vs_strong_home,efficiency_vs_strong_home,conversion_vs_weak_away,efficiency_vs_weak_away,conversion_vs_average_away,efficiency_vs_average_away,conversion_vs_strong_away,efficiency_vs_strong_away
N1,2021-02-28,13:30,Groningen,For Sittard,1,0,H,0,0,D,4,5,1,1,12,12,4,6,3,0,0,0,1.86,1.94,1,0,4,5,1,1,4,6,12,12,3,0,0,0,11.4,11.4,4.6,10.0,11.6,5.2,1.1400000000000001,0.9827586206896552,0.8846153846153845,11.049999999999999,10.566666666666666,4.416666666666667,12.96923076923077,11.215384615384616,4.861538461538462,1550.910698154899,1525.8393096211983,25.071388533700656,1538.3750038880485,1486.9227172635751,1509.9079654744917,strong,strong,False,False,True,1.4,2.0,0.3333333333333333,14.6,12.5,10.333333333333334,5.4,5.0,2.3333333333333335,False,False,True,2.0,2.0,0.6666666666666666,11.2,11.5,12.666666666666666,5.6,4.0,4.666666666666667,0.09582477754962354,0.2587800369685767,0.1598721023181455,0.3992015968063872,0.032226877215597804,0.1422475106685633,0.17841213202497772,0.3565062388591801,0.1737619461337967,0.49875311720698257,0.05259006047856955,0.14255167498218102
N1,2021-02-28,11:15,Sparta Rotterdam,Willem II,0,2,A,0,0,D,13,13,2,4,12,11,3,1,1,0,1,0,1.68,2.16,0,2,13,13,2,4,3,1,12,11,1,0,1,0,12.8,9.4,3.6,11.2,11.2,1.6,1.142857142857143,0.8392857142857144,2.25,11.890909090909092,10.127272727272727,4.254545454545454,14.384615384615385,11.430769230769231,5.476923076923077,1471.430135268109,1379.069003043831,92.36113222427821,1425.24956915597,1485.5606439861745,1509.8638578973214,weak,weak,True,False,False,3.0,0.5,2.0,13.0,14.0,14.0,6.666666666666667,5.5,4.6,True,False,False,1.0,,0.8333333333333334,13.25,,8.0,4.5,,2.8333333333333335,0.23059185242121447,0.4493260109835247,0.03568879371877231,0.09074410163339383,0.14275517487508924,0.4338394793926248,0.07541478129713423,0.22172949002217296,,,0.10403662089055349,0.29308323563892147
N1,2021-02-28,15:45,AZ Alkmaar,Feyenoord,4,2,H,2,2,D,9,9,7,5,16,10,3,5,1,4,0,0,1.55,2.41,4,2,9,9,7,5,3,5,16,10,1,4,0,0,12.4,10.0,7.0,12.4,9.2,5.4,1.0,1.0869565217391306,1.2962962962962963,11.76923076923077,10.584615384615384,4.661538461538462,13.399999999999999,11.338461538461539,5.846153846153846,1602.4179630820586,1562.9231281750117,39.49483490704688,1582.6705456285351,1486.231515898924,1509.949478488299,strong,strong,False,False,True,2.6,,1.4,19.4,,10.8,7.4,,4.6,False,False,True,2.25,2.0,0.5,19.0,14.0,16.25,6.0,5.0,3.75,0.13395157135497165,0.3508771929824561,,,0.1295097132284921,0.30368763557483736,0.11835875854813255,0.37437603993344426,0.14275517487508924,0.3992015968063872,0.030750307503075027,0.13297872340425532
N1,2021-02-28,13:30,PSV Eindhoven,Ajax,1,1,D,1,0,H,9,17,5,3,18,10,5,2,5,1,0,0,1.5,2.53,1,1,9,17,5,3,5,2,18,10,5,1,0,0,16.4,13.6,4.6,15.4,12.8,4.6,1.0649350649350648,1.0625,1.0,11.316666666666668,10.366666666666667,4.583333333333333,12.683333333333332,10.866666666666667,5.0,1597.0407846379649,1651.1647389593834,-54.12395432141852,1624.1027617986742,1486.9023878116736,1510.373118465825,strong,strong,False,False,True,3.25,2.5,1.75,19.75,15.5,14.0,7.75,5.5,7.0,False,False,True,5.75,2.0,2.2,33.5,19.0,15.8,13.75,8.0,6.2,0.1644736842105263,0.41881443298969073,0.16118633139909735,0.4537205081669692,0.12491077801570308,0.24964336661911557,0.17159056997911074,0.4178779069767442,0.10520778537611783,0.24968789013732834,0.13915243516761544,0.35426731078904994
N1,2021-03-05,19:00,FC Emmen,Sparta Rotterdam,1,1,D,0,1,A,15,14,5,5,7,15,7,2,2,1,0,0,1.93,1.86,1,1,15,14,5,5,7,2,7,15,2,1,0,0,9.2,11.6,4.0,13.6,12.2,3.6,0.676470588235294,0.9508196721311476,1.1111111111111112,11.283333333333333,10.35,4.216666666666667,11.483333333333334,11.25,4.8,1387.5201874198883,1452.5339355198616,-65.01374809997333,1420.027061469875,1485.540314534273,1510.026572490164,weak,weak,True,False,False,2.0,,0.6666666666666666,18.25,,6.166666666666667,6.0,,2.0,True,False,False,2.0,0.5,1.25,16.666666666666668,15.0,9.75,6.666666666666667,3.0,3.75,0.10952902519167579,0.3327787021630616,,,0.10793308148947652,0.33167495854063017,0.11992804317409553,0.29955067398901647,0.033311125916055964,0.16611295681063123,0.12807377049180327,0.3324468085106383
N1,2021-03-06,15:30,Feyenoord,VVV Venlo,6,0,H,3,0,H,21,5,10,0,9,3,11,1,0,0,0,0,1.37,3.04,6,0,21,5,10,0,11,1,9,3,0,0,0,0,16.8,11.2,6.8,8.0,9.6,2.2,2.1,1.1666666666666667,3.0909090909090904,11.383333333333333,10.266666666666667,4.05,14.583333333333334,10.950000000000001,6.0,1549.6209504321603,1430.1381817712684,119.4827686608919,1489.8795661017143,1486.2111864470226,1509.9468839249362,weak,strong,True,False,False,2.0,2.0,2.4,21.333333333333332,18.5,12.6,7.666666666666667,5.5,6.0,False,False,True,2.3333333333333335,2.0,1.1666666666666667,12.666666666666666,12.0,7.666666666666667,5.333333333333333,3.0,3.0,0.09370607527721381,0.26052974381241856,0.10804970286331712,0.3629764065335753,0.19032513877874702,0.39933444259567386,0.18406521167499346,0.43668122270742366,0.16652789342214822,0.6644518272425249,0.15197568389057753,0.3875968992248063
N1,2021-03-06,17:45,Twente,Willem II,1,1,D,0,0,D,12,9,5,2,6,3,3,1,2,0,0,0,1.72,2.1,1,1,12,9,5,2,3,1,6,3,2,0,0,0,14.6,9.6,5.6,9.6,9.8,1.6,1.5208333333333333,0.9795918367346937,3.4999999999999996,12.816666666666668,10.866666666666667,4.3,14.384615384615385,11.430769230769231,5.476923076923077,1500.0587696845728,1397.9652027920783,102.09356689249444,1449.0119862383256,1485.4429654472672,1509.9027763477657,weak,average,True,False,False,1.25,,1.0,15.5,,12.0,5.0,,4.666666666666667,False,True,False,1.2,,0.8,13.2,,6.8,4.4,,3.0,0.08059316569954868,0.24950099800399203,,,0.08326394671107411,0.21382751247327156,0.09084027252081757,0.27210884353741494,,,0.11747430249632894,0.26578073089701
N1,2021-03-06,19:00,Heerenveen,Den Haag,3,0,H,1,0,H,18,12,7,3,12,7,5,2,2,1,0,0,1.62,2.28,3,0,18,12,7,3,5,2,12,7,2,1,0,0,12.4,10.4,4.6,6.8,8.0,2.2,1.823529411764706,1.3,2.0909090909090904,11.385714285714286,10.657142857142857,4.171428571428572,14.066666666666668,10.85,5.566666666666666,1464.5565784860753,1408.233842576114,56.32273590996124,1436.3952105310946,1485.3242703761864,1509.8586687705954,weak,weak,True,False,False,1.0,4.0,1.3333333333333333,12.0,14.0,11.833333333333334,3.3333333333333335,5.0,4.5,True,False,False,1.25,0.5,0.25,10.25,5.5,4.75,3.75,1.5,1.75,0.08326394671107411,0.29910269192422734,0.28551034975017847,0.7984031936127745,0.1125809175344779,0.29563932002956395,0.12183235867446394,0.3324468085106383,0.09074410163339383,0.33112582781456956,0.052521008403361345,0.14204545454545456
N1,2021-03-06,20:00,Waalwijk,Utrecht,1,2,A,0,1,A,13,17,6,5,10,10,4,11,2,1,0,0,1.69,2.15,1,2,13,17,6,5,4,11,10,10,2,1,0,0,14.2,10.2,5.4,14.6,13.0,4.8,0.9726027397260274,0.7846153846153846,1.1250000000000002,10.984615384615385,11.076923076923077,4.184615384615385,13.049999999999999,10.883333333333333,4.8500000000000005,1458.2089632334482,1534.2775155130519,-76.06855227960364,1496.2432393732502,1485.3827321276142,1509.766324660409,strong,weak,False,False,True,1.0,3.0,1.3333333333333333,16.5,8.0,15.0,6.5,5.0,6.666666666666667,True,False,False,2.75,,0.6,12.0,,13.0,5.25,,6.2,0.06056935190793458,0.15360983102918588,0.37453183520599254,0.5988023952095809,0.08882966910948256,0.19970044932601097,0.2289758534554538,0.5228136882129277,,,0.04611837048424289,0.0966183574879227
N1,2021-03-07,13:30,For Sittard,PSV Eindhoven,1,3,A,0,2,A,11,12,4,6,12,10,9,1,0,2,0,0,1.47,2.62,1,3,11,12,4,6,9,1,12,10,0,2,0,0,11.2,10.6,5.4,19.0,8.6,9.0,0.5894736842105263,1.2325581395348837,0.6000000000000001,12.783333333333333,10.533333333333333,4.916666666666667,12.583333333333334,10.533333333333333,5.15,1511.919853571988,1599.3587829412609,-87.43892936927296,1555.6393182566244,1485.4411938790422,1509.9001817844028,strong,strong,False,False,True,2.4,0.0,0.75,11.4,15.0,9.0,5.8,3.0,4.5,False,False,True,2.6666666666666665,3.0,2.0,24.0,12.0,12.5,11.333333333333334,5.0,5.5,0.21034180543382996,0.41308089500860584,0.0,0.0,0.08324084350721421,0.16629711751662973,0.11106483409690406,0.23508668821627973,0.2497918401332223,0.5988023952095809,0.1598721023181455,0.3629764065335753
N1,2021-03-07,11:15,Ajax,Groningen,3,1,H,1,0,H,21,9,8,4,10,8,5,3,2,1,0,0,1.44,2.73,3,1,21,9,8,4,5,3,10,8,2,1,0,0,17.4,10.6,5.4,10.6,11.8,3.8,1.641509433962264,0.8983050847457626,1.4210526315789476,12.345454545454546,10.4,4.309090909090909,13.116666666666667,11.4,5.116666666666666,1648.8467406560874,1564.8301542041092,84.01658645197813,1606.8384474300983,1485.49965563047,1509.9858023753804,strong,strong,False,False,True,4.2,,2.2,22.6,,15.2,10.2,,4.0,False,False,True,1.75,2.0,1.25,14.25,7.0,10.0,4.75,2.0,2.75,0.18575851393188852,0.4113614103819785,,,0.1446416831032216,0.5486284289276808,0.12272089761570827,0.36764705882352944,0.28530670470756064,0.9950248756218907,0.12487512487512488,0.4528985507246377
N1,2021-03-07,15:45,Vitesse,AZ Alkmaar,2,1,H,1,0,H,10,13,4,4,14,14,4,6,3,1,1,0,1.64,2.23,2,1,10,13,4,4,4,6,14,14,3,1,1,0,13.8,12.8,5.6,13.6,10.2,6.6,1.0147058823529413,1.254901960784314,0.8484848484848485,11.566666666666668,10.916666666666666,4.8500000000000005,12.75,11.15,4.8,1528.1994273399205,1615.72014082491,-87.52071348498953,1571.9597840824154,1486.1705275432196,1510.6585092693103,strong,strong,False,False,True,2.0,1.0,1.25,14.6,16.0,12.5,5.0,4.0,5.0,False,False,True,2.0,2.0,3.0,17.4,12.0,11.75,6.6,6.0,6.25,0.13689253935660506,0.3992015968063872,0.062460961898813235,0.24937655860349128,0.09992006394884093,0.24950099800399203,0.11487650775416428,0.30257186081694404,0.16652789342214822,0.3327787021630616,0.25510204081632654,0.4792332268370607
N1,2021-03-07,13:30,Heracles,Zwolle,2,1,H,0,0,D,18,8,8,3,5,7,6,6,0,0,0,0,1.94,1.86,2,1,18,8,8,3,6,6,5,7,0,0,0,0,11.6,9.6,5.0,12.2,11.0,3.8,0.9508196721311476,0.8727272727272727,1.3157894736842106,11.416666666666666,11.366666666666667,3.9,13.549999999999999,10.416666666666666,5.383333333333333,1485.1492556834273,1462.8615173497774,22.28773833364994,1474.0053865166024,1485.439422310817,1510.3119632936496,weak,weak,True,False,False,1.5,2.0,1.2,16.75,9.0,10.4,6.0,6.0,3.6,True,False,False,2.2,1.0,0.75,15.2,10.0,9.0,4.2,5.0,3.25,0.08949880668257756,0.24958402662229617,0.22197558268590456,0.3327787021630616,0.11527377521613832,0.33240997229916897,0.1446416831032216,0.5225653206650832,0.0999000999000999,0.1996007984031936,0.08324084350721421,0.23006134969325154
N1,2021-03-09,17:45,VVV Venlo,Sparta Rotterdam,0,1,A,0,0,D,8,12,3,5,13,16,3,9,0,1,0,0,1.83,1.96,0,1,8,12,3,5,3,9,13,16,0,1,0,0,8.6,13.6,3.2,12.2,13.0,4.4,0.7049180327868853,1.0461538461538462,0.7272727272727273,13.65,11.4,5.033333333333333,11.483333333333334,11.25,4.8,1420.1024895323626,1449.7593753528665,-29.65688582050393,1434.9309324426144,1485.3192738198816,1509.9832078120176,weak,weak,True,False,False,1.8,,1.2,9.8,,6.6,3.0,,2.2,True,False,False,1.75,0.5,1.25,16.0,15.0,9.75,6.25,3.0,3.75,0.18348623853211007,0.5980066445182725,,,0.1815431164901664,0.5429864253393665,0.10930668332292316,0.2795527156549521,0.033311125916055964,0.16611295681063123,0.12807377049180327,0.3324468085106383
N1,2021-03-13,15:30,Willem II,Heerenveen,3,1,H,1,0,H,17,14,8,4,5,3,5,6,0,1,0,0,1.7,2.13,3,1,17,14,8,4,5,6,5,3,0,1,0,0,11.6,10.0,4.6,7.8,9.4,4.2,1.4871794871794872,1.0638297872340425,1.0952380952380951,12.945454545454545,10.436363636363636,5.127272727272727,12.618181818181819,10.527272727272727,5.4363636363636365,1402.2503050801797,1477.1460098727187,-74.89570479253894,1439.698157476449,1485.1031996185475,1509.9391002348473,weak,weak,True,False,False,1.5,,0.8333333333333334,10.5,,11.833333333333334,4.0,,5.166666666666667,True,False,False,0.8,2.0,0.6666666666666666,14.0,8.0,10.0,4.4,3.5,4.666666666666667,0.142721217887726,0.3740648379052369,,,0.07036307345904869,0.16097875080489377,0.057102069950035694,0.18140589569160998,0.24968789013732834,0.5698005698005698,0.0666000666000666,0.14255167498218102
N1,2021-03-13,17:45,Den Haag,Heracles,1,2,A,0,0,D,9,10,2,4,17,11,5,4,6,1,0,0,1.94,1.86,1,2,9,10,2,4,5,4,17,11,6,1,0,0,9.0,9.6,4.6,7.4,9.2,3.2,1.2162162162162162,1.0434782608695652,1.4374999999999998,13.076923076923077,10.307692307692308,4.8769230769230765,12.846153846153847,10.676923076923078,5.184615384615385,1395.6444111894707,1499.1883344134835,-103.54392322401281,1447.416372801477,1485.0,1509.894992657677,average,weak,False,True,False,0.25,1.5,1.75,11.25,8.5,6.25,2.75,4.0,2.75,True,False,False,1.0,,0.8333333333333334,6.0,,9.5,1.5,,2.6666666666666665,0.022202486678507993,0.09057971014492755,0.17626321974148063,0.3740648379052369,0.2795527156549521,0.6340579710144928,0.1663893510815308,0.6622516556291391,,,0.08762705923589205,0.3113325031133251
N1,2021-03-13,19:00,AZ Alkmaar,Twente,4,1,H,3,1,H,11,11,4,4,8,11,2,3,1,2,0,0,1.54,2.45,4,1,11,11,4,4,2,3,8,11,1,2,0,0,10.8,10.6,4.0,7.0,9.8,3.0,1.542857142857143,1.0816326530612244,1.3333333333333333,11.76923076923077,10.584615384615384,4.661538461538462,12.646153846153847,10.953846153846154,5.046153846153846,1597.019514457137,1495.7736673964714,101.24584706066548,1546.396590926804,1485.0,1509.9806132486544,average,strong,False,True,False,2.75,,1.8333333333333333,19.25,,10.5,7.5,,5.0,False,False,True,3.0,0.0,1.4,14.5,6.0,8.6,6.75,2.0,3.6,0.1427829698857736,0.36617842876165113,,,0.1744370440849984,0.36593479707252163,0.2067539627842867,0.4437869822485207,0.0,0.0,0.16260162601626016,0.3878116343490305
N1,2021-03-13,19:00,Groningen,FC Emmen,1,1,D,0,1,A,8,15,3,4,10,11,3,4,1,1,0,0,2.0,1.8,1,1,8,15,3,4,3,4,10,11,1,1,0,0,9.6,11.8,4.0,12.8,10.2,3.8,0.7499999999999999,1.1568627450980393,1.0526315789473684,11.049999999999999,10.566666666666666,4.416666666666667,13.333333333333334,11.049999999999999,5.3,1553.3883536743729,1390.2947475868834,163.09360608748943,1471.8415506306283,1485.0,1509.9365056714842,weak,strong,True,False,False,1.4,2.0,0.6666666666666666,14.6,12.5,6.333333333333333,5.4,5.0,2.3333333333333335,False,False,True,0.0,0.5,0.6666666666666666,9.8,10.5,11.0,2.4,2.5,4.0,0.09582477754962354,0.2587800369685767,0.1598721023181455,0.3992015968063872,0.10509721492380453,0.2844950213371266,0.0,0.0,0.04757373929590866,0.19920318725099603,0.06055101422948834,0.1662510390689942
N1,2021-03-13,20:00,Sparta Rotterdam,Waalwijk,2,0,H,0,0,D,16,4,3,0,12,8,5,1,0,0,0,0,1.92,1.88,2,0,16,4,3,0,5,1,12,8,0,0,0,0,13.8,9.8,3.4,6.6,9.4,2.8,2.0909090909090913,1.0425531914893618,1.2142857142857144,11.890909090909092,10.127272727272727,4.254545454545454,12.383333333333333,10.9,4.833333333333333,1463.482085368916,1446.4416174575185,17.0404679113974,1454.9618514132171,1484.889433258806,1509.8923980943139,weak,weak,True,False,False,2.25,0.5,1.5,13.0,14.0,13.25,5.5,5.5,4.0,True,False,False,0.6666666666666666,,0.75,7.333333333333333,,9.75,2.1666666666666665,,4.5,0.17294388931591084,0.40834845735027225,0.03568879371877231,0.09074410163339383,0.11312217194570136,0.3740648379052369,0.09078529278256922,0.3062787136294028,,,0.07684426229508197,0.16629711751662973
N1,2021-03-14,11:15,VVV Venlo,For Sittard,1,3,A,0,1,A,9,10,3,5,13,12,0,0,3,1,0,0,1.63,2.26,1,3,9,10,3,5,0,0,13,12,3,1,0,0,8.0,12.6,2.2,10.2,11.6,4.4,0.7843137254901962,1.0862068965517242,0.5,13.65,11.4,5.033333333333333,12.96923076923077,11.215384615384616,4.861538461538462,1406.3797795163132,1500.6171637517762,-94.23738423546297,1453.4984716340446,1484.6923760585767,1509.839246167203,average,weak,False,True,False,1.6,,1.2,9.4,,6.6,3.0,,2.2,True,False,False,2.0,2.0,0.6666666666666666,11.2,11.5,9.0,5.6,4.0,3.3333333333333335,0.17003188097768332,0.53156146179402,,,0.1815431164901664,0.5429864253393665,0.17841213202497772,0.3565062388591801,0.1737619461337967,0.49875311720698257,0.07399186089530152,0.19940179461615154
N1,2021-03-14,13:30,PSV Eindhoven,Feyenoord,1,1,D,1,1,D,12,10,7,3,7,13,5,2,1,3,0,0,1.5,2.54,1,1,12,10,7,3,5,2,7,13,1,3,0,0,16.0,12.6,4.2,12.6,9.2,5.2,1.2698412698412698,1.3695652173913044,0.8076923076923077,11.316666666666668,10.366666666666667,4.583333333333333,13.399999999999999,11.338461538461539,5.846153846153846,1610.6614727614726,1559.656642671066,51.004830090406585,1585.1590577162692,1484.785009114345,1509.9339111081213,strong,strong,False,False,True,3.25,2.5,1.5,19.75,15.5,14.0,7.75,5.5,7.0,False,False,True,2.25,2.0,0.8,19.0,10.0,14.8,6.0,2.0,4.0,0.1644736842105263,0.41881443298969073,0.16118633139909735,0.4537205081669692,0.10706638115631692,0.21398002853067047,0.11835875854813255,0.37437603993344426,0.1998001998001998,0.9950248756218907,0.05401755570560432,0.19950124688279303
N1,2021-03-14,13:30,Utrecht,Vitesse,1,3,A,1,1,D,15,10,3,5,15,11,9,2,4,6,0,1,1.76,2.04,1,3,15,10,3,5,9,2,15,11,4,6,0,1,16.2,14.0,9.0,14.0,10.4,2.4,1.157142857142857,1.346153846153846,3.75,11.323076923076922,10.307692307692308,3.338461538461538,14.327272727272726,12.163636363636364,5.254545454545454,1546.0448612889816,1546.9000537076936,-0.8551924187120221,1546.4724574983375,1484.8863619604394,1510.2508081214742,strong,strong,False,False,True,1.6666666666666667,,1.25,18.666666666666668,,12.25,7.166666666666667,,4.0,False,False,True,1.8333333333333333,,1.25,15.166666666666666,,13.75,4.833333333333333,,4.25,0.0892379082634303,0.23223409196470043,,,0.10195758564437195,0.3117206982543641,0.12079947287502746,0.37852718513420514,,,0.09084302325581395,0.2934272300469484
N1,2021-03-14,15:45,Zwolle,Ajax,0,2,A,0,2,A,1,21,1,6,9,12,2,7,1,1,0,0,1.32,3.31,0,2,1,21,1,6,2,7,9,12,1,1,0,0,11.8,10.0,4.6,15.4,13.0,4.8,0.7662337662337663,0.7692307692307693,0.9583333333333333,10.766666666666666,10.733333333333334,3.85,12.683333333333332,10.866666666666667,5.0,1448.8224386197212,1660.2885411858238,-211.46610256610256,1554.5554899027725,1484.987714806534,1510.923515015404,strong,weak,False,False,True,1.1666666666666667,1.0,1.0,15.666666666666666,10.0,11.0,5.5,4.0,3.3333333333333335,True,False,False,5.75,2.0,2.4,33.5,19.0,15.4,13.75,8.0,6.2,0.0744205826068467,0.21173623714458562,0.0999000999000999,0.24937655860349128,0.09082652134423251,0.29910269192422734,0.17159056997911074,0.4178779069767442,0.10520778537611783,0.24968789013732834,0.15574302401038287,0.3864734299516908
N1,2021-03-19,19:00,Heerenveen,Twente,0,0,D,0,0,D,11,13,4,1,9,2,1,3,1,1,0,0,1.74,2.08,0,0,11,13,4,1,1,3,9,2,1,1,0,0,12.6,10.6,4.2,8.4,8.8,2.6,1.5,1.2045454545454544,1.6153846153846154,11.385714285714286,10.657142857142857,4.171428571428572,12.646153846153847,10.953846153846154,5.046153846153846,1458.96167474573,1485.025134120202,-26.063459374471904,1471.9934044329661,1484.7819378159786,1510.5769690397433,average,weak,False,True,False,1.5,4.0,1.4,13.5,14.0,11.0,4.25,5.0,3.8,True,False,False,3.0,0.0,1.4,14.5,6.0,9.0,6.75,2.0,3.8,0.11102886750555145,0.35211267605633806,0.28551034975017847,0.7984031936127745,0.1271571298819255,0.3674540682414698,0.2067539627842867,0.4437869822485207,0.0,0.0,0.15538290788013318,0.3674540682414698
N1,2021-03-20,15:30,For Sittard,Utrecht,0,1,A,0,0,D,9,16,1,7,6,10,5,5,0,0,0,0,1.65,2.21,0,1,9,16,1,7,5,5,6,10,0,0,0,0,11.4,9.8,5.6,14.6,12.6,5.2,0.7808219178082192,0.7777777777777779,1.0769230769230769,12.783333333333333,10.533333333333333,4.916666666666667,13.049999999999999,10.883333333333333,4.8500000000000005,1511.6455314606264,1531.0817828390718,-19.436251378445377,1521.3636571498491,1484.883290662073,1511.4843390900687,strong,strong,False,False,True,2.4,0.0,0.75,11.4,15.0,10.5,5.8,3.0,5.0,False,False,True,2.6,,0.6,13.0,,13.0,5.2,,6.2,0.21034180543382996,0.41308089500860584,0.0,0.0,0.071360608943863,0.14970059880239522,0.19984627209838587,0.4990403071017275,,,0.04611837048424289,0.0966183574879227
N1,2021-03-20,19:00,Feyenoord,FC Emmen,1,1,D,1,0,H,19,10,6,5,8,8,6,3,1,1,0,0,1.48,2.58,1,1,19,10,6,5,6,3,8,8,1,1,0,0,16.4,11.6,6.0,12.2,10.6,3.6,1.3442622950819672,1.0943396226415094,1.6666666666666665,11.383333333333333,10.266666666666667,4.05,13.333333333333334,11.049999999999999,5.3,1561.843014314734,1396.860719819971,164.98229449476298,1479.3518670673525,1484.6920466553943,1510.9031299580122,weak,strong,True,False,False,3.0,2.0,2.0,21.25,18.5,9.75,8.25,5.5,4.5,False,False,True,0.0,1.0,0.75,9.8,12.0,12.0,2.4,3.0,4.0,0.14111006585136404,0.36319612590799033,0.10804970286331712,0.3629764065335753,0.20491803278688525,0.4434589800443459,0.0,0.0,0.08326394671107411,0.33222591362126247,0.06244796003330558,0.18703241895261846
N1,2021-03-20,20:00,Waalwijk,Groningen,3,1,H,2,1,H,17,19,10,6,14,10,3,5,1,2,0,0,2.18,1.67,3,1,17,19,10,6,3,5,14,10,1,2,0,0,14.2,10.6,5.6,12.2,11.8,3.8,1.1639344262295082,0.8983050847457626,1.4736842105263157,10.984615384615385,11.076923076923077,4.184615384615385,13.116666666666667,11.4,5.116666666666666,1432.1767242451556,1546.8223814412852,-114.6456571961296,1489.4995528432205,1484.7788665176122,1510.5565839823514,strong,weak,False,False,True,1.0,3.0,1.0,16.5,8.0,16.666666666666668,6.5,5.0,6.666666666666667,True,False,False,1.75,2.0,1.2,14.25,7.0,9.8,4.75,2.0,3.0,0.06056935190793458,0.15360983102918588,0.37453183520599254,0.5988023952095809,0.059964021587047764,0.14977533699450823,0.12272089761570827,0.36764705882352944,0.28530670470756064,0.9950248756218907,0.12232415902140671,0.39867109634551495
N1,2021-03-21,11:15,Zwolle,VVV Venlo,2,1,H,0,0,D,19,12,5,4,8,14,11,5,1,1,0,0,1.65,2.22,2,1,19,12,5,4,11,5,8,14,1,1,0,0,14.0,9.2,5.8,9.0,9.6,3.0,1.5555555555555556,0.9583333333333333,1.9333333333333333,10.766666666666666,10.733333333333334,3.85,14.583333333333334,10.950000000000001,6.0,1441.9700628934688,1395.351411807463,46.61865108600591,1418.6607373504658,1484.6864468012943,1510.2100380066904,weak,weak,True,False,False,1.1666666666666667,1.0,1.0,15.666666666666666,10.0,7.333333333333333,5.5,4.0,2.6666666666666665,True,False,False,2.3333333333333335,2.0,0.8333333333333334,12.666666666666666,12.0,6.666666666666667,5.333333333333333,3.0,2.3333333333333335,0.0744205826068467,0.21173623714458562,0.0999000999000999,0.24937655860349128,0.13617793917385385,0.3735990037359901,0.18406521167499346,0.43668122270742366,0.16652789342214822,0.6644518272425249,0.12481278082875687,0.3556187766714083
N1,2021-03-21,13:30,AZ Alkmaar,PSV Eindhoven,2,0,H,1,0,H,9,15,5,4,11,12,2,10,0,1,0,0,1.52,2.46,2,0,9,15,5,4,2,10,11,12,0,1,0,0,10.4,10.4,3.4,19.8,9.6,10.4,0.5252525252525253,1.0833333333333335,0.3269230769230769,11.76923076923077,10.584615384615384,4.661538461538462,12.583333333333334,10.533333333333333,5.15,1607.7680477334063,1608.4751011178046,-0.7070533843982503,1608.1215744256056,1484.691881953803,1510.8827449006205,strong,strong,False,False,True,2.75,4.0,1.6,19.25,11.0,8.8,7.5,4.0,3.8,False,False,True,2.6666666666666665,,2.142857142857143,24.0,,12.428571428571429,11.333333333333334,,5.571428571428571,0.1427829698857736,0.36617842876165113,0.36330608537693004,0.9975062344139651,0.18161180476730987,0.41994750656167984,0.11106483409690406,0.23508668821627973,,,0.17227518088893992,0.3839262861530586
